subject,group,channel,mse_norm,mse_phys
sub-071,F,P3,0.5246764421463013,4.970213599425068e-10
sub-071,F,P4,0.5730846524238586,5.414963783075191e-10
sub-072,F,Fp1,0.31168124079704285,3.7895177976084367e-10
sub-072,F,Fp2,0.1694934219121933,1.9926921994436025e-10
sub-072,F,P3,0.4592951238155365,4.807647326980778e-10
sub-072,F,P4,0.33231544494628906,3.4442752191931016e-10
sub-073,F,Fp1,0.4656163156032562,4.644244299996438e-10
sub-073,F,Fp2,0.4620014727115631,4.5843055684151805e-10
sub-073,F,P3,0.5788503885269165,5.9411432759561e-10
sub-073,F,P4,0.4223642349243164,4.33719458188161e-10
sub-074,F,Fp1,0.522467851638794,6.145979562538006e-10
sub-074,F,Fp2,0.43547970056533813,5.031888778601823e-10
sub-074,F,P3,0.5088524222373962,5.821978403146529e-10
sub-074,F,P4,0.40977033972740173,4.970527770021745e-10
sub-075,F,Fp1,0.8914176821708679,1.3939414027538905e-09
sub-075,F,Fp2,0.9936491250991821,1.3578898612506565e-09
sub-075,F,P3,1.1574069261550903,1.2563526713743461e-09
sub-075,F,P4,1.0689729452133179,1.1670072120941484e-09
sub-076,F,Fp1,1.4870754480361938,1.7589887434736103e-09
sub-076,F,Fp2,1.3101683855056763,1.4050384263739344e-09
sub-076,F,P3,1.2059592008590698,1.397559165794584e-09
sub-076,F,P4,1.5323249101638794,1.7310694112174642e-09
sub-077,F,Fp1,0.13598448038101196,1.617654643721875e-10
sub-077,F,Fp2,0.09340021759271622,1.0827014205556804e-10
